Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude,Listing Type
https://www.zillow.com/homedetails/304-Glosser-St-East-Pittsburgh-PA-15112/11458857_zpid/,,,74000,74600.0,817,25500.0,05/31/2023,,,,3001.28,sqft,24.66,4.0,2.0,,Marianne McLaughlin,No,No,,304 Glosser St,East Pittsburgh,15112,PA,USA,40.394337,-79.842354,multi
https://www.zillow.com/homedetails/3303-Orchard-St-McKeesport-PA-15132/11502434_zpid/,,,61000,61500.0,1314,37700.0,05/31/2023,2671.0,sqft,22.84,10000.0,sqft,6.1,2.0,2.0,,,No,No,,3303 Orchard St,McKeesport,15132,PA,USA,40.335262,-79.837524,multi
https://www.zillow.com/homedetails/18-Deweyville-Rd-Mc-Kees-Rocks-PA-15136/11594422_zpid/,,,83000,83700.0,857,66300.0,05/31/2023,,,,6991.38,sqft,11.87,4.0,2.0,,Anne Kurzdorfer,No,No,,18 Deweyville Rd,Mc Kees Rocks,15136,PA,USA,40.469414,-80.07918,multi
https://www.zillow.com/homedetails/1522-5th-Ave-Coraopolis-PA-15108/11439039_zpid/,,,84623,203200.0,2494,53900.0,05/30/2023,2772.0,sqft,30.53,3649.0,sqft,23.19,5.0,3.0,,,No,No,,1522 5th Ave,Coraopolis,15108,PA,USA,40.513664,-80.15473,multi
https://www.zillow.com/homedetails/119-Rinne-St-Pittsburgh-PA-15210/11308723_zpid/,,,72400,,1345,34900.0,05/24/2023,,,,3750.52,sqft,19.3,2.0,2.0,,Ryan Shedlock,No,No,,119 Rinne St,Pittsburgh,15210,PA,USA,40.416714,-79.96835,multi
https://www.zillow.com/homedetails/725-Benwood-Ave-Mc-Kees-Rocks-PA-15136/11598742_zpid/,,,33000,,1325,31500.0,05/19/2023,,,,2400.16,sqft,13.75,3.0,2.0,,Morgan Valecko,No,No,,725 Benwood Ave,Mc Kees Rocks,15136,PA,USA,40.474617,-80.07269,multi
https://www.zillow.com/homedetails/315-Glenn-Ave-McKeesport-PA-15133/11503313_zpid/,,,18000,18200.0,1110,34200.0,05/12/2023,1542.0,sqft,11.67,4087.0,sqft,4.4,3.0,2.0,,,No,No,,315 Glenn Ave,McKeesport,15133,PA,USA,40.333687,-79.86104,multi
https://www.zillow.com/homedetails/720-Quaill-Ave-Pittsburgh-PA-15202/11369144_zpid/,,,50000,154400.0,1852,73700.0,05/11/2023,2064.0,sqft,24.22,4800.0,sqft,10.42,4.0,2.0,,,No,No,,720 Quaill Ave,Pittsburgh,15202,PA,USA,40.50435,-80.05051,multi
https://www.zillow.com/homedetails/102-Kline-Ave-North-Versailles-PA-15137/11496919_zpid/,,,70379,168800.0,2570,75000.0,05/11/2023,2550.0,sqft,27.6,4600.0,sqft,15.3,7.0,4.0,,,No,No,,102 Kline Ave,North Versailles,15137,PA,USA,40.3956,-79.817894,multi
https://www.zillow.com/homedetails/117-Kline-Ave-North-Versailles-PA-15137/11496941_zpid/,,,70379,153800.0,1397,79800.0,05/11/2023,1741.0,sqft,40.42,4973.0,sqft,14.15,3.0,2.0,,,No,No,,117 Kline Ave,North Versailles,15137,PA,USA,40.39635,-79.8182,multi
