Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude,Listing Type
https://www.zillow.com/homedetails/1203-Arch-St-Pittsburgh-PA-15212/121888324_zpid/,,,531250,,1719,406400.0,03/05/2021,1200.0,sqft,442.71,4000.0,sqft,132.81,3.0,2.0,,,No,No,,1203 Arch St,Pittsburgh,15212,PA,USA,40.455776,-80.00915,apartments
https://www.zillow.com/homedetails/209-Park-Ave-211-Bellevue-PA-15202/11368586_zpid/,,,317500,,850,147500.0,03/02/2021,4420.0,sqft,71.83,6340.0,sqft,50.08,1.0,1.0,,,No,No,# 211,209 Park Ave #211,Bellevue,15202,PA,USA,40.50358,-80.077805,apartments
https://www.zillow.com/homedetails/357-359-Washington-Ave-Oakmont-PA-15139/11447554_zpid/,,,288800,,1350,135400.0,03/02/2021,2160.0,sqft,133.7,4580.0,sqft,63.06,2.0,1.0,,,No,No,,357-359 Washington Ave,Oakmont,15139,PA,USA,40.516388,-79.84215,apartments
https://www.zillow.com/homedetails/17-Walnut-St-Crafton-PA-15205/11476463_zpid/,,,78000,162600.0,892,101300.0,02/26/2021,900.0,sqft,86.67,5998.0,sqft,13.0,1.0,1.0,,,No,No,,17 Walnut St,Crafton,15205,PA,USA,40.433613,-80.062744,apartments
https://www.zillow.com/homedetails/3043-Mahican-Cir-Mars-PA-16046/337927227_zpid/,,,366865,455300.0,2749,235700.0,02/24/2021,2200.0,sqft,166.76,1759.0,sqft,208.56,3.0,3.5,,,No,No,,3043 Mahican Cir,Mars,16046,PA,USA,40.670742,-80.09163,apartments
https://www.zillow.com/homedetails/3052-Sanlin-Dr-3052-Coraopolis-PA-15108/2073610711_zpid/,,,75750,,1260,,02/22/2021,1050.0,sqft,72.14,,,,2.0,1.0,,,No,No,# 3052,3052 Sanlin Dr #3052,Coraopolis,15108,PA,USA,40.509216,-80.20931,apartments
https://www.zillow.com/homedetails/5809-Rippey-St-A-Pittsburgh-PA-15206/121887427_zpid/,,,255000,320700.0,1927,155600.0,02/17/2021,1872.0,sqft,136.22,5809.0,acres,43.9,2.0,2.0,,,No,No,# A,5809 Rippey St #A,Pittsburgh,15206,PA,USA,40.46565,-79.925316,apartments
https://www.zillow.com/homedetails/2250-Mary-St-APT-212-Pittsburgh-PA-15203/59835167_zpid/,,,235000,308900.0,1800,177900.0,02/09/2021,1600.0,sqft,146.88,1254.0,sqft,187.4,1.0,2.0,,,No,No,Apt 212,2250 Mary St APT 212,Pittsburgh,15203,PA,USA,40.42548,-79.974464,apartments
https://www.zillow.com/homedetails/305-Olivia-St-Mc-Kees-Rocks-PA-15136/2095123896_zpid/,,,275000,,806,,02/02/2021,,,,,,,2.0,1.0,,,No,No,,305 Olivia St,Mc Kees Rocks,15136,PA,USA,40.474377,-80.05693,apartments
https://www.zillow.com/homedetails/907-Woodward-Ave-Mc-Kees-Rocks-PA-15136/11599152_zpid/,,,90000,112000.0,840,40200.0,01/27/2021,1382.0,sqft,65.12,2400.0,sqft,37.5,1.0,1.0,,,No,No,,907 Woodward Ave,Mc Kees Rocks,15136,PA,USA,40.47409,-80.076385,apartments
