Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude,Listing Type
https://www.zillow.com/homedetails/204-Stark-Ave-UNIT-B-Imperial-PA-15126/59846101_zpid/,,,135000,135500.0,1500,58400.0,06/27/2023,1164.0,sqft,115.98,2188.0,sqft,61.7,3.0,2.0,,,No,No,Unit B,204 Stark Ave UNIT B,Imperial,15126,PA,USA,40.452015,-80.24353,townhouses
https://www.zillow.com/homedetails/3098-Dara-Dr-South-Park-PA-15129/11251152_zpid/,,,159900,160500.0,1200,87800.0,06/23/2023,,,,7501.03,sqft,21.32,2.0,2.0,,Patricia Shaffer,No,No,,3098 Dara Dr,South Park,15129,PA,USA,40.285454,-79.98288,townhouses
https://www.zillow.com/homedetails/559-Herron-Ave-Pittsburgh-PA-15219/11406952_zpid/,,,50000,,1479,43300.0,06/23/2023,1216.0,sqft,41.12,1228.39,sqft,40.7,2.0,1.0,,Janell Walker,No,No,,559 Herron Ave,Pittsburgh,15219,PA,USA,40.450523,-79.96544,townhouses
https://www.zillow.com/homedetails/557-Herron-Ave-Pittsburgh-PA-15219/119346237_zpid/,,,50000,,1984,37200.0,06/23/2023,2480.0,sqft,20.16,1019.3,sqft,49.05,3.0,1.0,,Janell Walker,No,No,,557 Herron Ave,Pittsburgh,15219,PA,USA,40.45047,-79.9655,townhouses
https://www.zillow.com/homedetails/139-Victory-Ln-Leetsdale-PA-15056/11587464_zpid/,,,140000,140600.0,935,77500.0,06/20/2023,1044.0,sqft,134.1,2574.4,sqft,54.38,1.0,1.0,,Meredith Koon,No,No,,139 Victory Ln,Leetsdale,15056,PA,USA,40.56207,-80.20581,townhouses
https://www.zillow.com/homedetails/7510-Roslyn-St-Pittsburgh-PA-15218/11345866_zpid/,,,40000,86300.0,1099,22100.0,06/16/2023,1100.0,sqft,36.36,1122.0,sqft,35.65,2.0,1.0,,,No,No,,7510 Roslyn St,Pittsburgh,15218,PA,USA,40.418884,-79.88534,townhouses
https://www.zillow.com/homedetails/1306-Glenn-St-Homestead-PA-15120/11293228_zpid/,,,67000,67400.0,1262,26200.0,06/15/2023,1120.0,sqft,59.82,1319.87,sqft,50.76,2.0,2.0,,Timothy Fitzgerald,No,No,,1306 Glenn St,Homestead,15120,PA,USA,40.40371,-79.90697,townhouses
https://www.zillow.com/homedetails/162-Marsden-St-Pittsburgh-PA-15207/11550124_zpid/,,,12000,,1200,4500.0,06/15/2023,1100.0,sqft,10.91,701.32,sqft,17.11,2.0,1.0,,Tanya Strausbaugh,No,No,,162 Marsden St,Pittsburgh,15207,PA,USA,40.41065,-79.94238,townhouses
https://www.zillow.com/homedetails/3438-Ligonier-St-Pittsburgh-PA-15201/11514346_zpid/,,,86500,87000.0,2099,40800.0,06/14/2023,1778.0,sqft,48.65,1365.0,sqft,63.37,3.0,2.0,,,No,No,,3438 Ligonier St,Pittsburgh,15201,PA,USA,40.46271,-79.96535,townhouses
https://www.zillow.com/homedetails/899-Cliff-St-Braddock-PA-15104/11421990_zpid/,,,20000,20100.0,963,10400.0,06/12/2023,720.0,sqft,27.78,1550.74,sqft,12.9,2.0,1.0,,,No,No,,899 Cliff St,Braddock,15104,PA,USA,40.40637,-79.86017,townhouses
https://www.zillow.com/homedetails/416-2nd-St-Pitcairn-PA-15140/11602151_zpid/,,,58000,58300.0,994,33900.0,06/12/2023,1169.0,sqft,49.62,1825.16,sqft,31.78,2.0,1.0,,Frank Pekarek,No,No,,416 2nd St,Pitcairn,15140,PA,USA,40.40237,-79.77992,townhouses
https://www.zillow.com/homedetails/388-Lamar-Ave-Pittsburgh-PA-15221/11342802_zpid/,,,57000,57300.0,1569,34700.0,06/09/2023,1160.0,sqft,49.14,1311.16,sqft,43.47,3.0,1.0,,Deborah Collins,No,No,,388 Lamar Ave,Pittsburgh,15221,PA,USA,40.437527,-79.890755,townhouses
https://www.zillow.com/homedetails/897-Cliff-St-Braddock-PA-15104/11421989_zpid/,,,20000,20100.0,987,11000.0,06/09/2023,768.0,sqft,26.04,2326.1,sqft,8.6,2.0,1.0,,,No,No,,897 Cliff St,Braddock,15104,PA,USA,40.40634,-79.86024,townhouses
